domain_token_count,tld,NumberofDotsinURL,SymbolCount_Domain,Entropy_Domain,class
2,2,1,1,0.8976,benign
2,2,2,1,0.9535,benign
2,2,2,1,0.8874,benign
2,2,1,1,0.9398,benign
2,2,2,1,0.9398,benign
2,2,2,1,0.8596,benign
2,2,2,1,0.9012,benign
2,2,2,1,0.8605,benign
2,2,2,1,0.907,benign
2,2,2,1,0.8423,benign
2,2,2,1,0.7952,benign
2,2,1,1,0.8605,benign
2,2,1,1,0.8976,benign
2,2,1,1,0.9299,benign
3,3,3,2,0.907,benign
2,2,1,1,0.8982,benign
2,2,1,1,1,benign
3,3,3,2,0.907,benign
2,2,1,1,0.9317,benign
2,2,2,1,0.8102,benign
2,2,2,1,0.9317,benign
2,2,2,1,0.9474,benign
2,2,1,1,0.8849,benign
2,2,2,1,0.9167,benign
2,2,2,1,0.699,benign
2,2,5,1,0.9584,benign
2,2,1,1,0.8632,benign
2,2,1,1,0.9012,benign
2,2,1,1,0.7632,benign
2,2,1,1,0.7965,benign
2,2,1,1,1,benign
2,2,1,1,0.7965,benign
2,2,2,1,0.907,benign
2,2,2,1,0.8598,benign
2,2,1,1,1,benign
2,2,1,1,1,benign
2,2,1,1,0.7965,benign
2,2,2,1,0.8605,benign
3,3,2,2,0.7695,benign
2,2,1,1,1,benign
2,2,2,1,0.7965,benign
2,2,1,1,1,benign
2,2,1,1,0.8847,benign
2,2,2,1,0.8605,benign
2,2,1,1,0.907,benign
2,2,1,1,0.8976,benign
2,2,1,1,0.8753,benign
2,2,1,1,0.8753,benign
2,2,1,1,0.9317,benign
2,2,2,1,0.8605,benign
2,2,1,1,0.8874,benign
2,2,1,1,0.9169,benign
2,2,1,1,0.8605,benign
2,2,1,1,0.9167,benign
3,3,3,2,0.8976,benign
2,2,2,1,0.7967,benign
2,2,1,1,0.7965,benign
2,2,1,1,0.9012,benign
2,2,1,1,0.9299,benign
2,2,1,1,0.8337,benign
2,2,1,1,1,benign
2,2,1,1,1,benign
2,2,1,1,0.7192,benign
2,2,2,1,0.8423,benign
2,2,1,1,0.8976,benign
3,3,2,2,0.7695,benign
2,2,2,1,0.7952,benign
2,2,19,1,0.8605,benign
2,2,2,1,0.8605,benign
2,2,1,1,0.8753,benign
2,2,2,1,0.7877,benign
2,2,1,1,0.8164,benign
2,2,2,1,0.8605,benign
2,2,1,1,0.7982,benign
2,2,2,1,0.8605,benign
2,2,1,1,0.9169,benign
2,2,2,1,0.7967,benign
2,2,1,1,0.8849,benign
2,2,1,1,0.8849,benign
2,2,1,1,0.8605,benign
2,2,1,1,1,benign
2,2,2,1,0.843,benign
2,2,1,1,0.8358,benign
2,2,2,1,0.8194,benign
2,2,1,1,0.9375,benign
2,2,1,1,0.9317,benign
2,2,1,1,0.8976,benign
2,2,1,1,0.907,benign
3,3,2,2,0.8194,benign
2,2,1,1,0.8569,benign
2,2,2,1,0.8733,benign
2,2,2,1,1,benign
2,2,1,1,1,benign
2,2,1,1,0.7965,benign
2,2,1,1,1,benign
2,2,5,1,0.9584,benign
2,2,1,1,0.7192,benign
2,2,1,1,0.8605,benign
2,2,2,1,0.8733,benign
2,2,2,1,0.9535,benign
2,2,1,1,0.9299,benign
2,2,2,1,0.8945,benign
2,2,2,1,0.8949,benign
2,2,1,1,0.9167,benign
2,2,1,1,1,benign
2,2,1,1,0.8849,benign
2,2,1,1,0.9474,benign
2,2,1,1,0.7965,benign
2,2,1,1,0.875,benign
2,2,1,1,1,benign
2,2,1,1,0.8733,benign
2,2,1,1,0.9167,benign
2,2,2,1,0.7952,benign
2,2,1,1,1,benign
3,3,2,2,0.7967,benign
2,2,1,1,0.818,benign
2,2,14,1,0.8605,benign
2,2,1,1,0.699,benign
2,2,1,1,0.907,benign
2,2,2,1,0.8753,benign
2,2,1,1,0.8506,benign
3,3,2,2,0.7695,benign
2,2,5,1,0.9584,benign
2,2,1,1,0.8847,benign
2,2,1,1,0.9398,benign
2,2,1,1,0.9535,benign
2,2,1,1,0.9317,benign
2,2,1,1,0.8976,benign
2,2,2,1,0.8753,benign
2,2,2,1,0.907,benign
2,2,2,1,0.9299,benign
2,2,1,1,0.8976,benign
2,2,1,1,0.8277,benign
2,2,2,1,0.871,benign
2,2,1,1,1,benign
2,2,2,1,0.699,benign
2,2,2,1,0.8605,benign
2,2,1,1,0.8567,benign
2,2,2,1,0.8976,benign
3,3,2,2,0.8753,benign
3,3,2,2,0.7695,benign
2,2,2,1,0.9299,benign
2,2,1,1,0.9474,benign
2,2,2,1,0.9167,benign
2,2,3,1,0.9167,benign
2,2,2,1,1,benign
3,3,2,2,0.7695,benign
2,2,2,1,0.8598,benign
2,2,2,1,0.8598,benign
2,2,1,1,0.8976,benign
2,2,1,1,1,benign
2,2,2,1,0.8733,benign
2,2,1,1,1,benign
2,2,2,1,0.9167,benign
2,2,2,1,0.84,benign
2,2,2,1,1,benign
2,2,2,1,0.8605,benign
2,2,1,1,0.8949,benign
2,2,1,1,0.9012,benign
2,2,2,1,0.8605,benign
2,2,1,1,0.8499,benign
2,2,1,1,0.8796,benign
2,2,2,1,0.699,benign
2,2,2,1,0.8874,benign
2,2,1,1,1,benign
2,2,1,1,0.8874,benign
2,2,2,1,0.7877,benign
2,2,1,1,0.7982,benign
2,2,2,1,0.7952,benign
2,2,1,1,1,benign
2,2,1,1,0.8733,benign
2,2,1,1,0.8567,benign
2,2,1,1,0.8733,benign
2,2,2,1,1,benign
2,2,1,1,0.8605,benign
2,2,2,1,0.7174,benign
2,2,1,1,0.907,benign
2,2,1,1,0.907,benign
2,2,2,1,0.7952,benign
2,2,1,1,0.9167,benign
2,2,2,1,0.8753,benign
2,2,1,1,0.9474,benign
2,2,1,1,1,benign
2,2,1,1,0.8976,benign
2,2,2,1,0.8358,benign
2,2,2,1,0.699,benign
2,2,2,1,0.9317,benign
2,2,2,1,1,benign
2,2,1,1,0.7965,benign
2,2,1,1,0.8753,benign
2,2,1,1,0.9398,benign
2,2,1,1,0.9299,benign
2,2,1,1,0.8699,benign
2,2,1,1,0.8605,benign
2,2,2,1,0.7967,benign
2,2,1,1,0.9169,benign
2,2,1,1,0.8753,benign
2,2,1,1,0.8023,benign
2,2,3,1,0.8733,benign
2,2,2,1,0.8949,benign
2,2,2,1,0.8874,benign
2,2,2,1,0.9474,benign
2,2,1,1,0.8164,benign
2,2,1,1,0.8949,benign
2,2,15,1,0.8605,benign
2,2,2,1,0.8598,benign
2,2,2,1,0.8733,benign
2,2,1,1,1,benign
3,3,3,2,0.7768,benign
2,2,2,1,0.9299,benign
2,2,1,1,1,benign
2,2,1,1,0.8569,benign
2,2,1,1,0.7965,benign
2,2,1,1,0.9474,benign
2,2,1,1,0.8874,benign
2,2,1,1,0.8796,benign
2,2,2,1,0.9167,benign
2,2,1,1,0.9375,benign
2,2,2,1,0.7967,benign
2,2,9,1,0.8605,benign
2,2,1,1,0.8569,benign
2,2,2,1,0.8598,benign
2,2,2,1,0.9299,benign
2,2,1,1,0.9167,benign
2,2,1,1,1,benign
2,2,1,1,0.8753,benign
2,2,2,1,0.9535,benign
2,2,1,1,0.8976,benign
2,2,1,1,0.7965,benign
2,2,2,1,0.925,benign
3,3,3,2,0.8165,benign
2,2,2,1,0.7967,benign
2,2,1,1,1,benign
2,2,2,1,0.7952,benign
2,2,1,1,0.8874,benign
2,2,2,1,0.8598,benign
2,2,2,1,0.8753,benign
2,2,1,1,0.9398,benign
2,2,2,1,0.8605,benign
2,2,2,1,0.8605,benign
2,2,1,1,0.8605,benign
2,2,1,1,0.8976,benign
2,2,2,1,0.8753,benign
2,2,1,1,0.8605,benign
2,2,1,1,1,benign
2,2,2,1,0.8874,benign
2,2,2,1,1,benign
2,2,2,1,0.8753,benign
2,2,1,1,0.9398,benign
2,2,2,1,0.8605,benign
2,2,2,1,0.9012,benign
2,2,2,1,0.8423,benign
3,3,2,2,0.8194,benign
2,2,1,1,1,benign
2,2,1,1,0.925,benign
2,2,1,1,0.8976,benign
2,2,2,1,0.7952,benign
3,3,3,2,0.9169,benign
2,2,1,1,0.8753,benign
2,2,1,1,0.8949,benign
2,2,1,1,0.8753,benign
2,2,1,1,0.8976,benign
2,2,1,1,0.9169,benign
2,2,1,1,0.9398,benign
3,3,2,2,0.7695,benign
3,3,2,2,0.8753,benign
2,2,2,1,0.9584,benign
2,2,2,1,0.8596,benign
3,3,3,2,0.8165,benign
2,2,1,1,1,benign
2,2,1,1,1,benign
2,2,1,1,0.8605,benign
2,2,1,1,0.8337,benign
2,2,1,1,0.8847,benign
2,2,1,1,0.8976,benign
2,2,1,1,0.8976,benign
2,2,1,1,0.8976,benign
2,2,2,1,0.8598,benign
2,2,1,1,0.9169,benign
3,3,3,2,0.8165,benign
2,2,1,1,0.9167,benign
2,2,1,1,0.8733,benign
3,3,2,2,0.7967,benign
2,2,1,1,0.8605,benign
2,2,1,1,1,benign
2,2,2,1,0.8733,benign
2,2,1,1,0.9167,benign
2,2,2,1,0.7952,benign
2,2,2,1,0.7952,benign
2,2,1,1,0.8847,benign
2,2,1,1,0.7965,benign
2,2,2,1,0.7952,benign
2,2,1,1,0.8849,benign
2,2,2,1,0.8605,benign
2,2,1,1,0.8949,benign
2,2,1,1,0.8605,benign
3,3,2,2,0.8753,benign
2,2,1,1,0.9398,benign
2,2,1,1,0.8437,benign
3,3,4,2,0.832,benign
2,2,2,1,0.8598,benign
2,2,2,1,0.7952,benign
2,2,1,1,0.8437,benign
2,2,1,1,0.9317,benign
2,2,13,1,0.8605,benign
2,2,2,1,0.907,benign
2,2,1,1,0.907,benign
2,2,2,1,0.9299,benign
3,3,2,2,0.925,benign
2,2,1,1,1,benign
2,2,2,1,0.9299,benign
2,2,1,1,1,benign
2,2,1,1,0.7965,benign
2,2,2,1,0.8423,benign
2,2,1,1,0.8796,benign
2,2,1,1,0.9375,benign
2,2,1,1,0.8976,benign
2,2,1,1,0.9535,benign
3,3,3,2,0.8358,benign
2,2,1,1,0.8874,benign
3,3,2,2,0.8605,benign
2,2,1,1,0.8567,benign
2,2,1,1,0.8753,benign
2,2,2,1,0.7952,benign
2,2,2,1,0.9299,benign
2,2,2,1,0.9535,benign
2,2,1,1,0.8796,benign
2,2,9,1,0.8605,benign
2,2,2,1,0.8945,benign
2,2,1,1,0.8753,benign
2,2,1,1,1,benign
2,2,2,1,0.8194,benign
2,2,1,1,0.907,benign
2,2,2,1,0.9535,benign
2,2,1,1,0.8874,benign
3,3,2,2,0.7967,benign
2,2,1,1,0.9474,benign
2,2,1,1,0.7965,benign
2,2,1,1,0.8895,benign
2,2,1,1,0.8605,benign
2,2,2,1,0.8605,benign
2,2,1,1,0.9317,benign
2,2,1,1,1,benign
2,2,1,1,0.8733,benign
2,2,2,1,0.8194,benign
2,2,1,1,0.7982,benign
2,2,2,1,0.9317,benign
2,2,1,1,0.8605,benign
2,2,1,1,0.9375,benign
2,2,1,1,0.8605,benign
3,3,2,2,0.8874,benign
2,2,8,1,0.8605,benign
2,2,1,1,0.9012,benign
2,2,2,1,0.7967,benign
2,2,1,1,1,benign
2,2,1,1,0.8605,benign
2,2,1,1,0.9375,benign
2,2,1,1,0.8753,benign
2,2,2,1,0.7952,benign
2,2,1,1,0.8753,benign
2,2,1,1,0.9398,benign
2,2,1,1,1,benign
2,2,2,1,0.9535,benign
2,2,1,1,0.7965,benign
2,2,1,1,0.8976,benign
2,2,1,1,1,benign
3,3,2,2,0.7967,benign
2,2,1,1,0.8337,benign
2,2,2,1,0.9398,benign
2,2,1,1,0.8976,benign
2,2,1,1,1,benign
2,2,2,1,0.8733,benign
2,2,1,1,0.8976,benign
2,2,2,1,0.8733,benign
2,2,1,1,0.8569,benign
2,2,2,1,0.9398,benign
2,2,2,1,0.9012,benign
2,2,1,1,1,benign
2,2,3,1,0.871,benign
2,2,2,1,0.8598,benign
2,2,9,1,0.8605,benign
2,2,1,1,0.8506,benign
2,2,1,1,0.8605,benign
2,2,2,1,0.7643,benign
2,2,1,1,0.7982,benign
2,2,1,1,0.8895,benign
2,2,1,1,0.9474,benign
2,2,1,1,1,benign
2,2,1,1,1,benign
2,2,1,1,1,benign
2,2,2,1,0.9299,benign
2,2,1,1,0.9169,benign
2,2,2,1,0.8337,benign
2,2,1,1,0.8635,benign
2,2,2,1,0.8605,benign
2,2,1,1,0.9167,benign
2,2,1,1,0.8976,benign
2,2,1,1,0.9299,benign
2,2,1,1,0.9169,benign
2,2,2,1,0.8949,benign
2,2,2,1,0.9317,benign
2,2,1,1,0.9535,benign
3,3,3,2,0.8165,benign
2,2,1,1,1,benign
2,2,2,1,0.7877,benign
2,2,2,1,0.7174,benign
3,3,2,2,0.8753,benign
2,2,1,1,1,benign
2,2,1,1,1,benign
2,2,1,1,0.843,benign
2,2,1,1,0.9012,benign
2,2,2,1,0.9167,benign
2,2,1,1,0.9474,benign
2,2,2,1,0.8598,benign
2,2,1,1,0.9375,benign
2,2,1,1,0.8506,benign
2,2,1,1,1,benign
2,2,1,1,1,benign
2,2,1,1,0.8849,benign
2,2,2,1,0.7967,benign
2,2,1,1,0.8849,benign
2,2,1,1,0.8358,benign
2,2,1,1,0.7965,benign
2,2,1,1,0.907,benign
2,2,1,1,0.907,benign
2,2,2,1,0.7952,benign
2,2,1,1,0.9299,benign
2,2,1,1,0.8847,benign
2,2,1,1,0.8358,benign
2,2,1,1,0.9317,benign
2,2,2,1,0.7965,benign
2,2,1,1,0.9535,benign
2,2,2,1,1,benign
2,2,2,1,0.8194,benign
3,3,2,2,0.8753,benign
2,2,2,1,0.7877,benign
2,2,1,1,0.9535,benign
2,2,2,1,0.8753,benign
2,2,2,1,0.8423,benign
2,2,1,1,0.8635,benign
2,2,2,1,0.8632,benign
2,2,2,1,0.9299,benign
2,2,1,1,1,benign
3,3,3,2,0.907,benign
2,2,5,1,0.875,benign
2,2,4,1,0.8753,benign
3,3,3,2,0.7768,benign
2,2,1,1,1,benign
2,2,2,1,0.8598,benign
2,2,1,1,1,benign
2,2,1,1,0.8569,benign
2,2,1,1,0.8949,benign
2,2,2,1,0.843,benign
2,2,2,1,0.8949,benign
2,2,5,1,0.9584,benign
2,2,2,1,0.8753,benign
2,2,2,1,0.9398,benign
2,2,1,1,0.9167,benign
2,2,2,1,0.8874,benign
2,2,2,1,0.8337,benign
3,3,2,2,0.8194,benign
2,2,1,1,0.9398,benign
2,2,1,1,0.8753,benign
2,2,1,1,0.8605,benign
2,2,1,1,0.8567,benign
2,2,2,1,0.7952,benign
2,2,1,1,0.7965,benign
2,2,1,1,1,benign
2,2,1,1,1,benign
2,2,2,1,0.8733,benign
2,2,1,1,0.8506,benign
2,2,1,1,0.9317,benign
2,2,1,1,0.8847,benign
2,2,1,1,1,benign
2,2,1,1,0.8337,benign
2,2,1,1,0.8569,benign
2,2,1,1,0.8437,benign
2,2,2,1,0.8337,benign
2,2,1,1,0.8598,benign
2,2,2,1,0.8598,benign
2,2,2,1,0.8945,benign
2,2,1,1,1,benign
2,2,1,1,0.8605,benign
2,2,1,1,0.8569,benign
2,2,1,1,0.9167,benign
2,2,2,1,0.699,benign
2,2,4,1,0.925,benign
2,2,11,1,0.8605,benign
2,2,1,1,0.9317,benign
2,2,2,1,0.8753,benign
2,2,2,1,0.9167,benign
2,2,2,1,0.7967,benign
2,2,1,1,0.8569,benign
2,2,1,1,1,benign
2,2,1,1,0.8847,benign
2,2,2,1,0.8598,benign
2,2,1,1,0.8874,benign
2,2,1,1,1,benign
3,3,2,2,0.7695,benign
2,2,1,1,0.8976,benign
2,2,2,1,0.8733,benign
2,2,2,1,0.8358,benign
2,2,1,1,0.9398,benign
3,3,2,2,0.7967,benign
2,2,1,1,0.907,benign
3,3,3,2,0.8165,benign
2,2,1,1,1,benign
2,2,1,1,0.8506,benign
2,2,1,1,1,benign
2,2,1,1,0.9169,benign
2,2,1,1,0.9012,benign
2,2,1,1,0.9012,benign
2,2,1,1,0.7965,benign
2,2,2,1,0.8423,benign
2,2,2,1,0.9299,benign
2,2,1,1,0.7877,benign
2,2,1,1,0.9474,benign
2,2,1,1,1,benign
2,2,1,1,0.8023,benign
2,2,2,1,0.699,benign
2,2,1,1,0.9317,benign
2,2,1,1,1,benign
2,2,1,1,0.8605,benign
2,2,2,1,0.8874,benign
2,2,2,1,0.699,benign
2,2,1,1,0.8753,benign
2,2,1,1,0.9398,benign
2,2,2,1,0.9584,benign
2,2,1,1,0.8976,benign
2,2,1,1,1,benign
2,2,1,1,0.9317,benign
2,2,2,1,0.8598,benign
2,2,1,1,0.8337,benign
2,2,1,1,0.9474,benign
2,2,1,1,0.9169,benign
2,2,1,1,0.9398,benign
3,3,2,2,0.7695,benign
2,2,1,1,0.7982,benign
2,2,1,1,0.8506,benign
2,2,2,1,0.8598,benign
2,2,1,1,0.8982,benign
2,2,1,1,0.9167,benign
2,2,1,1,0.8982,benign
2,2,1,1,0.8976,benign
2,2,2,1,0.7877,benign
2,2,2,1,0.7877,benign
2,2,1,1,0.8632,benign
2,2,1,1,0.9299,benign
2,2,2,1,0.907,benign
2,2,1,1,0.8796,benign
2,2,1,1,0.8874,benign
2,2,2,1,0.8733,benign
3,3,3,2,0.7768,benign
2,2,1,1,0.9167,benign
2,2,1,1,1,benign
2,2,1,1,0.8874,benign
2,2,1,1,0.8753,benign
2,2,1,1,0.9474,benign
2,2,2,1,0.9317,benign
2,2,2,1,0.9317,benign
2,2,1,1,1,benign
2,2,1,1,0.9317,benign
2,2,2,1,0.8605,benign
2,2,2,1,1,benign
3,3,2,2,0.8194,benign
2,2,2,1,0.907,benign
2,2,2,1,1,benign
2,2,1,1,0.8847,benign
2,2,1,1,0.8569,benign
2,2,2,1,1,benign
2,2,11,1,0.8605,benign
2,2,1,1,0.8632,benign
2,2,1,1,0.7877,benign
2,2,1,1,0.9167,benign
2,2,2,1,1,benign
2,2,1,1,0.7982,benign
2,2,2,1,0.8423,benign
2,2,1,1,0.8164,benign
2,2,2,1,0.699,benign
2,2,1,1,1,benign
2,2,1,1,0.7965,benign
2,2,2,1,0.8598,benign
2,2,1,1,1,benign
2,2,1,1,0.9398,benign
2,2,1,1,0.8849,benign
2,2,1,1,0.8874,benign
2,2,1,1,0.8874,benign
2,2,1,1,0.9167,benign
2,2,1,1,1,benign
2,2,1,1,0.8976,benign
2,2,1,1,0.9299,benign
2,2,2,1,0.8733,benign
2,2,2,1,0.8423,benign
2,2,2,1,0.7952,benign
2,2,1,1,0.8976,benign
2,2,1,1,0.8847,benign
2,2,1,1,0.8337,benign
2,2,2,1,0.7952,benign
2,2,1,1,0.9299,benign
2,2,1,1,0.8635,benign
2,2,2,1,0.7967,benign
2,2,4,1,0.8796,benign
2,2,2,1,0.8423,benign
2,2,2,1,0.7952,benign
2,2,2,1,0.9167,benign
2,2,1,1,0.9398,benign
2,2,1,1,0.7192,benign
2,2,2,1,0.699,benign
2,2,2,1,0.7174,benign
2,2,2,1,0.7985,benign
2,2,2,1,0.8598,benign
2,2,2,1,0.8337,benign
2,2,1,1,1,benign
2,2,2,1,0.9299,benign
2,2,2,1,0.7967,benign
2,2,1,1,0.8506,benign
3,3,2,2,0.8753,benign
2,2,2,1,0.7952,benign
2,2,11,1,0.8605,benign
2,2,1,1,0.8796,benign
3,3,5,2,0.8165,benign
3,3,2,2,0.7967,benign
2,2,2,1,0.8605,benign
2,2,2,1,0.8358,benign
2,2,1,1,0.8333,benign
2,2,1,1,0.8796,benign
2,2,1,1,0.8796,benign
2,2,1,1,0.9167,benign
2,2,2,1,0.8949,benign
2,2,1,1,0.9398,benign
2,2,1,1,0.8796,benign
2,2,1,1,0.6933,benign
2,2,2,1,0.7877,benign
2,2,2,1,0.8945,benign
2,2,1,1,0.9317,benign
2,2,1,1,0.7982,benign
2,2,2,1,0.8337,benign
2,2,2,1,0.8605,benign
2,2,1,1,0.9167,benign
2,2,1,1,0.8976,benign
2,2,1,1,0.9398,benign
2,2,2,1,0.8605,benign
2,2,1,1,0.8605,benign
2,2,1,1,0.7982,benign
2,2,1,1,0.8949,benign
2,2,2,1,0.699,benign
2,2,2,1,0.8605,benign
2,2,1,1,0.8874,benign
2,2,1,1,0.907,benign
2,2,1,1,0.9375,benign
2,2,1,1,1,benign
2,2,10,1,0.8605,benign
2,2,1,1,0.8976,benign
2,2,2,1,0.8796,benign
2,2,1,1,0.9474,benign
2,2,1,1,0.8753,benign
2,2,1,1,1,benign
2,2,2,1,1,benign
3,3,3,2,0.7967,benign
3,3,3,2,0.832,benign
2,2,2,1,0.8605,benign
2,2,1,1,0.8632,benign
2,2,2,1,0.9317,benign
2,2,2,1,0.8598,benign
2,2,1,1,1,benign
2,2,2,1,0.7967,benign
2,2,1,1,0.8976,benign
2,2,1,1,0.9167,benign
2,2,1,1,0.9398,benign
2,2,1,1,0.8849,benign
2,2,1,1,0.8753,benign
2,2,1,1,0.9535,benign
2,2,4,1,0.8514,benign
2,2,1,1,1,benign
2,2,1,1,0.8874,benign
2,2,2,1,0.699,benign
2,2,1,1,0.907,benign
2,2,3,1,0.9474,benign
2,2,1,1,0.9317,benign
2,2,1,1,0.8976,benign
2,2,1,1,0.9167,benign
2,2,1,1,0.9398,benign
2,2,2,1,0.9012,benign
2,2,1,1,0.8506,benign
2,2,1,1,0.9535,benign
2,2,2,1,1,benign
3,3,2,2,0.7967,benign
2,2,1,1,0.8605,benign
3,3,2,2,0.8949,benign
2,2,1,1,0.8874,benign
2,2,2,1,0.8225,benign
2,2,2,1,0.8423,benign
3,3,3,2,0.8874,benign
2,2,1,1,0.907,benign
2,2,2,1,0.8598,benign
2,2,1,1,0.8277,benign
2,2,1,1,0.9398,benign
2,2,1,1,0.7632,benign
2,2,1,1,0.907,benign
3,3,2,2,0.7695,benign
2,2,2,1,1,benign
2,2,1,1,0.8437,benign
3,3,2,2,0.7695,benign
2,2,1,1,0.9375,benign
2,2,1,1,0.8874,benign
2,2,2,1,0.9167,benign
2,2,1,1,0.9169,benign
2,2,2,1,0.8605,benign
2,2,1,1,1,benign
2,2,1,1,0.9584,benign
2,2,2,1,0.7877,benign
2,2,2,1,0.8358,benign
2,2,2,1,0.7877,benign
2,2,1,1,1,benign
2,2,1,1,0.8605,benign
2,2,2,1,0.7952,benign
2,2,1,1,0.7192,benign
2,2,2,1,0.8753,benign
2,2,2,1,0.8423,benign
2,2,2,1,0.699,benign
3,3,2,2,0.7695,benign
2,2,2,1,0.9167,benign
2,2,1,1,0.8753,benign
2,2,2,1,0.9169,benign
2,2,1,1,0.7632,benign
2,2,1,1,0.9012,benign
2,2,2,1,0.8605,benign
2,2,1,1,1,benign
2,2,2,1,0.7952,benign
2,2,2,1,0.758,benign
2,2,1,1,1,benign
2,2,2,1,0.8982,benign
2,2,1,1,0.875,benign
2,2,1,1,0.8632,benign
2,2,2,1,1,benign
2,2,1,1,0.8976,benign
2,2,1,1,1,benign
2,2,1,1,0.8337,benign
2,2,1,1,1,benign
2,2,1,1,0.8976,benign
2,2,2,1,0.699,benign
2,2,1,1,0.9299,benign
2,2,1,1,0.8605,benign
2,2,1,1,0.8337,benign
2,2,1,1,0.8753,benign
2,2,1,1,0.8437,benign
3,3,2,2,0.7967,benign
2,2,1,1,0.9317,benign
2,2,1,1,0.8437,benign
2,2,1,1,0.8847,benign
2,2,1,1,0.8982,benign
3,3,2,2,0.8949,benign
2,2,10,1,0.8605,benign
2,2,1,1,0.8849,benign
2,2,2,1,0.9398,benign
2,2,1,1,0.8337,benign
2,2,2,1,0.699,benign
2,2,2,1,0.699,benign
2,2,2,1,0.7967,benign
2,2,2,1,0.8605,benign
2,2,1,1,1,benign
3,3,2,2,0.8194,benign
2,2,1,1,0.9474,benign
2,2,1,1,0.8976,benign
2,2,2,1,0.8337,benign
2,2,1,1,0.8164,benign
2,2,2,1,0.7952,benign
2,2,1,1,0.9317,benign
2,2,2,1,0.8598,benign
2,2,1,1,0.9398,benign
2,2,1,1,1,benign
2,2,1,1,0.9535,benign
2,2,9,1,0.8605,benign
2,2,2,1,1,benign
2,2,2,1,0.8945,benign
2,2,2,1,0.8598,benign
3,3,2,2,0.7695,benign
2,2,1,1,0.9167,benign
2,2,2,1,0.8605,benign
2,2,1,1,0.8753,benign
3,3,2,2,0.7967,benign
2,2,1,1,0.9317,benign
2,2,1,1,0.907,benign
2,2,2,1,0.9299,benign
2,2,1,1,0.8976,benign
2,2,2,1,0.9169,benign
2,2,2,1,0.8605,benign
2,2,1,1,0.907,benign
2,2,1,1,0.9299,benign
2,2,1,1,0.8976,benign
2,2,2,1,0.7967,benign
2,2,2,1,0.7877,benign
2,2,2,1,0.8598,benign
2,2,1,1,0.8976,benign
3,3,3,2,0.7768,benign
2,2,1,1,0.9474,benign
3,3,2,2,0.8949,benign
2,2,1,1,0.8945,benign
3,3,3,2,0.8165,benign
2,2,2,1,0.9167,benign
2,2,1,1,0.9167,benign
2,2,2,1,0.7952,benign
2,2,1,1,1,benign
2,2,2,1,1,benign
2,2,1,1,0.8874,benign
3,3,2,2,0.8949,benign
2,2,2,1,1,benign
2,2,1,1,0.875,benign
2,2,2,1,0.9317,benign
2,2,1,1,0.9398,benign
2,2,1,1,0.9398,benign
2,2,2,1,1,benign
2,2,1,1,0.9317,benign
2,2,1,1,0.7192,benign
2,2,1,1,0.9012,benign
2,2,2,1,0.8605,benign
2,2,1,1,0.9167,benign
2,2,1,1,0.9398,benign
2,2,1,1,0.8733,benign
2,2,2,1,0.8605,benign
3,3,3,2,0.8165,benign
2,2,2,1,0.8605,benign
2,2,1,1,0.8632,benign
2,2,11,1,0.8605,benign
2,2,1,1,0.9169,benign
3,3,2,2,0.8753,benign
2,2,2,1,0.8605,benign
2,2,1,1,0.9012,benign
2,2,2,1,0.8753,benign
3,3,3,2,0.7768,benign
2,2,2,1,0.8598,benign
2,2,1,1,0.8506,benign
2,2,2,1,0.907,benign
2,2,1,1,0.8632,benign
2,2,1,1,0.7982,benign
2,2,1,1,0.907,benign
2,2,1,1,0.7965,benign
2,2,5,1,0.9584,benign
2,2,1,1,1,benign
2,2,1,1,0.8164,benign
2,2,2,1,0.9299,benign
2,2,1,1,0.8506,benign
2,2,1,1,0.8949,benign
3,3,2,2,0.7967,benign
2,2,1,1,0.9474,benign
2,2,1,1,0.9169,benign
2,2,1,1,0.9474,benign
2,2,1,1,1,benign
2,2,1,1,0.8976,benign
2,2,2,1,0.8337,benign
3,3,3,2,0.907,benign
2,2,2,1,1,benign
3,3,2,2,0.8753,benign
2,2,1,1,0.8796,benign
2,2,1,1,0.9474,benign
2,2,2,1,0.8733,benign
2,2,1,1,0.8605,benign
2,2,1,1,0.875,benign
2,2,1,1,0.8849,benign
2,2,2,1,0.8598,benign
2,2,1,1,0.8423,benign
2,2,2,1,0.7952,benign
2,2,2,1,0.8733,benign
2,2,1,1,0.8976,benign
2,2,2,1,0.9398,benign
2,2,2,1,0.699,benign
2,2,1,1,0.7982,benign
2,2,1,1,0.8949,benign
2,2,2,1,0.8733,benign
2,2,2,1,0.8598,benign
2,2,1,1,0.8605,benign
2,2,1,1,0.8337,benign
2,2,2,1,0.907,benign
2,2,2,1,0.8598,benign
2,2,1,1,0.8605,benign
2,2,1,1,0.8437,benign
2,2,2,1,0.8423,benign
2,2,1,1,0.8874,benign
2,2,1,1,0.8358,benign
2,2,1,1,1,benign
2,2,1,1,0.8976,benign
2,2,1,1,0.9535,benign
3,3,5,2,0.832,benign
2,2,2,1,0.7174,benign
2,2,1,1,0.8976,benign
2,2,1,1,0.8796,benign
2,2,1,1,0.9167,benign
2,2,1,1,0.9398,benign
2,2,1,1,0.7965,benign
2,2,1,1,0.8605,benign
2,2,1,1,0.8632,benign
2,2,2,1,0.8796,benign
2,2,2,1,0.7952,benign
2,2,2,1,0.9625,benign
2,2,12,1,0.8605,benign
